battery_nb,datetime,charge_nb,voltage_measured,current_measured,temperature_measured,current_charge,voltage_charge,ambiant_temp,sample_step,total_step,discharge_nb,capacity,end_of_cc_step,rolling_capacity,interpolated_capacity
5.0,2008-04-30 05:40:41.343,54.0,4.205753568193047,0.23425952490275415,25.258476803185197,0.236,4.337,24.0,1991.0,3830.0,0.0,0.0,0.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 06:14:07.343,54.0,4.205576957994039,0.07174913206938308,24.407248461049367,0.068,4.256,24.0,2680.0,3830.0,0.0,0.0,505.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 06:47:31.406,54.0,4.2069442070409,0.03311307857572166,24.169520042659816,0.031,4.24,24.0,3369.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 06:51:11.234,54.0,4.203434978501911,-8.154194453257448e-05,24.1577530976072,0.0,0.003,24.0,3446.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 06:54:46.140,54.0,4.202675452647438,-0.0009860580357466747,24.149303489694592,0.0,0.003,24.0,3523.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 06:58:14.499,54.0,4.202067103671177,0.0011381082773579073,24.141129796848627,0.0,0.003,24.0,3599.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 07:01:45.203,54.0,4.201905692297525,-0.0013499592966566421,24.13033016261936,0.0,0.003,24.0,3676.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 07:05:13.249,54.0,4.201528145720382,0.001021856231906012,24.122272428182917,0.0,0.003,24.0,3752.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 07:07:00.031,54.0,4.201406328674829,-0.00011617658516632666,24.100709949886998,0.0,0.003,24.0,3791.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 07:08:43.984,54.0,4.201324448283409,-0.0007758590798697528,24.101434470969732,0.0,0.003,24.0,3829.0,3830.0,0.0,0.0,504.0,1.7468706179837907,1.7468706179837907
5.0,2008-04-30 10:02:44.078,55.0,4.206006062625421,1.1954392840028314,29.210055131271904,1.183,4.802,24.0,1258.0,3598.0,0.0,0.0,505.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 10:32:35.250,55.0,4.205067972360969,0.28556063964520356,25.3589763417814,0.282,4.359,24.0,1870.0,3598.0,0.0,0.0,505.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:04:03.078,55.0,4.2057408914494845,0.09183907403949909,24.369058021742365,0.091,4.267,24.0,2518.0,3598.0,0.0,0.0,505.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:35:29.312,55.0,4.205798257311853,0.03573836869353805,24.10809865796221,0.034,4.24,24.0,3165.0,3598.0,0.0,0.0,0.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:38:58.547,55.0,4.206230963009882,0.03301783226587505,24.09524738392636,0.034,4.24,24.0,3237.0,3598.0,0.0,0.0,0.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:42:27.609,55.0,4.206830908851679,0.03296997080799711,24.090848361970533,0.032,4.24,24.0,3309.0,3598.0,0.0,0.0,504.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:45:54.875,55.0,4.207395044927769,0.030971618974204484,24.06967095771505,0.031,4.24,24.0,3381.0,3598.0,0.0,0.0,504.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:49:16.515,55.0,4.203242676216848,-0.005560220979417138,24.081381157361683,0.0,0.003,24.0,3453.0,3598.0,0.0,0.0,504.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:52:33.422,55.0,4.20247882879323,-0.0008436692048884138,24.05638639547613,0.0,0.003,24.0,3525.0,3598.0,0.0,0.0,504.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:54:11.890,55.0,4.202421378230402,0.002977500058202454,24.057149793537853,0.0,0.003,24.0,3561.0,3598.0,0.0,0.0,504.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 11:55:50.359,55.0,4.202075987078627,-0.0019199673186086294,24.054854364502877,0.0,0.003,24.0,3597.0,3598.0,0.0,0.0,504.0,1.7417172507457144,1.7417172507457144
5.0,2008-04-30 14:51:21.530,56.0,4.207098016790896,1.0549787218960553,29.22481596584799,1.045,4.737,24.0,1292.0,3694.0,0.0,0.0,505.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 15:21:59.749,56.0,4.2054281698811575,0.25840098539481043,25.46326110432775,0.258,4.348,24.0,1920.0,3694.0,0.0,0.0,505.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 15:54:16.234,56.0,4.205894218106256,0.07831132728198471,24.607099327033346,0.079,4.261,24.0,2585.0,3694.0,0.0,0.0,505.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:26:33.280,56.0,4.206373850146157,0.03331703815615534,24.379319927092272,0.032,4.24,24.0,3250.0,3694.0,0.0,0.0,0.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:30:07.562,56.0,4.206593390032048,0.034167359598982254,24.366000712996986,0.032,4.24,24.0,3324.0,3694.0,0.0,0.0,504.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:33:37.765,56.0,4.207058668661566,0.032485362973247306,24.357594716551937,0.031,4.24,24.0,3397.0,3694.0,0.0,0.0,504.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:37:06.202,56.0,4.203097411008913,-0.0001673844601066227,24.367518614329846,0.0,0.003,24.0,3471.0,3694.0,0.0,0.0,504.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:40:31.905,56.0,4.202352478312554,-0.0016565092254288373,24.36073985468266,0.0,0.003,24.0,3545.0,3694.0,0.0,0.0,504.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:43:54.390,56.0,4.202254578167861,-0.00045415066909542003,24.346994087815208,0.0,0.003,24.0,3619.0,3694.0,0.0,0.0,504.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:45:35.609,56.0,4.20179164094214,-0.00443106146867276,24.345862386109108,0.0,0.003,24.0,3656.0,3694.0,0.0,0.0,504.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 16:47:16.827,56.0,4.201660879249892,0.003898658122575087,24.347571117394413,0.0,0.003,24.0,3693.0,3694.0,0.0,0.0,504.0,1.7364225056478186,1.7364225056478186
5.0,2008-04-30 19:44:01.390,57.0,4.207795638923371,0.9685549045559411,28.977529392618305,0.96,4.694,24.0,1316.0,3763.0,0.0,0.0,505.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 20:15:13.890,57.0,4.205410374768718,0.24238361569880637,25.212288706337407,0.237,4.337,24.0,1956.0,3763.0,0.0,0.0,0.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 20:48:05.203,57.0,4.206302812862382,0.08021083511882383,24.40546293708176,0.079,4.261,24.0,2633.0,3763.0,0.0,0.0,505.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:20:55.218,57.0,4.206317457053198,0.03278769022064762,24.21145809602494,0.032,4.24,24.0,3310.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:24:33.859,57.0,4.206989729851149,0.029631351454478396,24.19792220313373,0.031,4.24,24.0,3386.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:28:06.218,57.0,4.2033094004020555,0.0007286217949511106,24.191199383570883,0.0,0.003,24.0,3461.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:31:35.421,57.0,4.202145789246058,0.0023284370238833402,24.191336359211615,0.0,0.003,24.0,3536.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:35:01.234,57.0,4.201924367108098,-0.0025059742287250673,24.192834520541115,0.0,0.003,24.0,3611.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:38:29.203,57.0,4.201823504031048,-0.0005372338968467455,24.188783385377235,0.0,0.003,24.0,3687.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:40:10.468,57.0,4.201342358842628,-3.699716388615698e-05,24.180808978022934,0.0,0.003,24.0,3724.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-04-30 21:41:54.437,57.0,4.2008415326689335,0.001058682674417218,24.16988671756466,0.0,0.003,24.0,3762.0,3763.0,0.0,0.0,504.0,1.7263217239235826,1.7263217239235826
5.0,2008-05-01 00:40:55.735,58.0,4.20837786289323,0.8275725937707783,28.28767837295606,0.822,4.629,24.0,1362.0,3895.0,0.0,0.0,505.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 01:13:11.188,58.0,4.2051011329192045,0.20602058166045092,25.016937980243302,0.204,4.321,24.0,2024.0,3895.0,0.0,0.0,0.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 01:47:14.125,58.0,4.206172648132713,0.06799402511361839,24.28707775143834,0.066,4.256,24.0,2726.0,3895.0,0.0,0.0,505.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:21:07.922,58.0,4.20277532570983,-0.0011607915704785379,24.09123537497443,0.0,0.003,24.0,3427.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:24:42.828,58.0,4.201543429343324,-0.0036891212190275128,24.091108393312965,0.0,0.003,24.0,3504.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:28:19.375,58.0,4.201806158039189,-0.00041076306884322574,24.058859174978338,0.0,0.003,24.0,3582.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:31:52.766,58.0,4.201210680815442,0.001578191439885466,24.061855538520966,0.0,0.003,24.0,3660.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:35:26.203,58.0,4.2008603962662185,-0.0010942945661707435,24.048919459016023,0.0,0.003,24.0,3738.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:38:59.735,58.0,4.200483589457652,-0.003343880319160072,24.037535956090462,0.0,0.003,24.0,3816.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:40:46.360,58.0,4.20012824243547,-0.0023585723448009688,24.047081710375643,0.0,0.003,24.0,3855.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 02:42:33.078,58.0,4.200042038635142,-0.0016302076457313103,24.03580949869347,0.0,0.003,24.0,3894.0,3895.0,0.0,0.0,504.0,1.7158065389330133,1.7158065389330133
5.0,2008-05-01 05:41:27.687,59.0,4.2081046327563865,0.8056882351139946,28.056880667914132,0.799,4.618,24.0,1362.0,3893.0,0.0,0.0,505.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 06:13:38.828,59.0,4.204795278435697,0.20647280242397661,24.87526721179244,0.204,4.321,24.0,2023.0,3893.0,0.0,0.0,0.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 06:47:38.812,59.0,4.205924131284161,0.06828671308362164,24.146948592135107,0.066,4.256,24.0,2724.0,3893.0,0.0,0.0,505.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:21:38.281,59.0,4.2072903399220944,0.02929598206318664,23.930131282577594,0.031,4.24,24.0,3425.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:25:16.843,59.0,4.202634203146684,-0.002343874616499133,23.938603448708868,0.0,0.003,24.0,3503.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:28:52.312,59.0,4.202460742071655,-0.0002703256696669643,23.93868447837143,0.0,0.003,24.0,3581.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:32:22.937,59.0,4.2019773755880125,-0.003001562068239248,23.92553650697973,0.0,0.003,24.0,3658.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:35:56.250,59.0,4.201528649530528,-0.0013231803562917816,23.920059018481464,0.0,0.003,24.0,3736.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:39:29.671,59.0,4.201047985359611,0.001269552120530351,23.898265145182958,0.0,0.003,24.0,3814.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:41:16.421,59.0,4.2011561200179655,0.0011934315257783165,23.908225821694305,0.0,0.003,24.0,3853.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 07:43:03.078,59.0,4.2006261599281185,-0.004166657328684636,23.90316691244523,0.0,0.003,24.0,3892.0,3893.0,0.0,0.0,504.0,1.710533351135192,1.710533351135192
5.0,2008-05-01 10:41:05.077,60.0,4.208493538615461,0.8252320027882649,28.083451820901193,0.818,4.629,24.0,1346.0,3848.0,0.0,0.0,505.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 11:12:56.296,60.0,4.206473782533916,0.22335627503879,24.83264859369859,0.223,4.332,24.0,2000.0,3848.0,0.0,0.0,0.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 11:46:33.452,60.0,4.2056122125744775,0.06849750270397134,24.12879104982224,0.068,4.256,24.0,2693.0,3848.0,0.0,0.0,505.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:20:05.312,60.0,4.206966045339907,0.03262285759483358,23.97530582005933,0.031,4.24,24.0,3385.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:23:46.374,60.0,4.203789078883894,-0.001194341471546042,23.987654329493047,0.0,0.003,24.0,3462.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:27:21.327,60.0,4.2025096032711975,-5.5623793536100815e-05,23.986955375700255,0.0,0.003,24.0,3539.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:30:52.499,60.0,4.202368973698911,-0.0031419072528297773,23.981018153409888,0.0,0.003,24.0,3616.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:34:23.046,60.0,4.20173846688672,-0.002679967991856983,23.966509395871306,0.0,0.003,24.0,3693.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:37:53.687,60.0,4.200770093510364,0.0093904245354736,23.96595624332922,0.0,0.003,24.0,3770.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:39:40.312,60.0,4.201241568963359,-0.0004682218902759087,23.964652480998677,0.0,0.003,24.0,3809.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 12:41:24.327,60.0,4.200851231200153,-0.004118113563062224,23.95459707898003,0.0,0.003,24.0,3847.0,3848.0,0.0,0.0,504.0,1.706014499648521,1.706014499648521
5.0,2008-05-01 15:38:53.468,61.0,4.2081678558090925,0.8407614090162774,28.658093602726183,0.833,4.634,24.0,1334.0,3813.0,0.0,0.0,505.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 16:10:28.765,61.0,4.206052363219244,0.2269699575476636,25.405956428205013,0.224,4.332,24.0,1982.0,3813.0,0.0,0.0,0.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 16:43:46.015,61.0,4.205649360290572,0.0680792476959445,24.695862770350907,0.068,4.256,24.0,2668.0,3813.0,0.0,0.0,505.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:17:04.328,61.0,4.206960731031342,0.03143391627043708,24.533441290148012,0.031,4.24,24.0,3354.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:20:46.078,61.0,4.202707184298847,-0.0009686890207280498,24.537017093416253,-0.002,0.003,24.0,3431.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:24:15.671,61.0,4.203214018501218,-0.0020837740997874596,24.530531042208015,0.0,0.003,24.0,3507.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:27:43.593,61.0,4.202349603887069,-0.00020163028120976926,24.530306098109318,0.0,0.003,24.0,3583.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:31:11.624,61.0,4.201708255046316,-0.0018341173295172255,24.530532827865805,0.0,0.003,24.0,3659.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:34:42.312,61.0,4.201692260779707,0.00040319099246711727,24.527406073042798,0.0,0.003,24.0,3736.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:36:26.281,61.0,4.2012753566668986,-0.0022324627194466387,24.525216971149533,0.0,0.003,24.0,3774.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 17:38:10.218,61.0,4.201217125947874,0.0016210770597780537,24.530177214582665,0.0,0.003,24.0,3812.0,3813.0,0.0,0.0,504.0,1.7003110272642588,1.7003110272642588
5.0,2008-05-01 20:36:24.624,62.0,4.20857317508025,0.792605167166472,28.313005033971486,0.788,4.607,24.0,1352.0,3865.0,0.0,0.0,505.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 21:08:24.796,62.0,4.205021817200643,0.2039688748924038,25.272361223504056,0.204,4.321,24.0,2009.0,3865.0,0.0,0.0,0.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 21:42:08.530,62.0,4.2058342144975045,0.06821116175390918,24.572454094880754,0.068,4.256,24.0,2704.0,3865.0,0.0,0.0,505.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:15:53.765,62.0,4.207143341451882,0.030418552473172517,24.376070200342877,0.031,4.24,24.0,3400.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:19:33.905,62.0,4.202677222687493,-0.0015465944173364621,24.376381683915362,0.0,0.003,24.0,3478.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:23:08.749,62.0,4.202282378232228,-0.001024118276444999,24.359537143321095,0.0,0.003,24.0,3555.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:26:39.405,62.0,4.201997110719565,-0.0011319627995675012,24.36109618805641,0.0,0.003,24.0,3632.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:30:10.046,62.0,4.201317307954556,-0.0020421535705630258,24.350850113298073,0.0,0.003,24.0,3709.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:33:43.296,62.0,4.20073465845668,0.0009922892631760325,24.346483355386773,0.0,0.003,24.0,3787.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:35:27.312,62.0,4.2007895844643235,0.004307501707527537,24.327912924574314,0.0,0.003,24.0,3825.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-01 22:37:14.062,62.0,4.200746919158756,-0.005819184920672138,24.327965559578246,0.0,0.003,24.0,3864.0,3865.0,0.0,0.0,504.0,1.6945798601797895,1.6945798601797895
5.0,2008-05-02 01:29:39.750,63.0,4.207035017270122,1.0783564229151137,29.362402320536358,1.068,4.748,24.0,1230.0,3517.0,0.0,0.0,505.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 01:58:48.359,63.0,4.204971291755647,0.2874990316624161,25.565702949127232,0.282,4.359,24.0,1828.0,3517.0,0.0,0.0,505.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 02:29:32.484,63.0,4.205526181433396,0.09242153764915624,24.561274149463653,0.091,4.267,24.0,2461.0,3517.0,0.0,0.0,505.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:00:17.078,63.0,4.205335170293158,0.0349841967699294,24.283996809920104,0.035,4.24,24.0,3094.0,3517.0,0.0,0.0,0.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:03:43.500,63.0,4.2055787820123856,0.0353564732423507,24.27248851326282,0.034,4.24,24.0,3164.0,3517.0,0.0,0.0,0.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:07:10.218,63.0,4.206058564745859,0.037258536412123996,24.255233090218923,0.034,4.24,24.0,3235.0,3517.0,0.0,0.0,0.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:10:33.640,63.0,4.2065794478907765,0.031815057670605544,24.231842106487832,0.032,4.24,24.0,3305.0,3517.0,0.0,0.0,504.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:13:55.312,63.0,4.206880110590457,0.03246663213748456,24.22312121912686,0.031,4.24,24.0,3375.0,3517.0,0.0,0.0,504.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:17:17.796,63.0,4.20320658928286,0.0038890056334811456,24.227328545397814,0.0,0.003,24.0,3446.0,3517.0,0.0,0.0,504.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:18:55.515,63.0,4.202795883793217,0.0020204492384051295,24.220402554405368,0.0,0.003,24.0,3481.0,3517.0,0.0,0.0,504.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 03:20:33.093,63.0,4.201994503674418,-0.009368303109533745,24.21362260827115,0.0,0.003,24.0,3516.0,3517.0,0.0,0.0,504.0,1.6849029086609286,1.6849029086609286
5.0,2008-05-02 06:15:44.187,64.0,4.2089798975172465,0.8832891731521031,28.567947660330592,0.875,4.656,24.0,1291.0,3691.0,0.0,0.0,505.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 06:46:17.484,64.0,4.204984981698102,0.23967287059120085,25.198500299150908,0.237,4.337,24.0,1918.0,3691.0,0.0,0.0,505.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 07:18:34.406,64.0,4.205795839223024,0.0798139311005061,24.37003526760693,0.079,4.261,24.0,2583.0,3691.0,0.0,0.0,505.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 07:50:50.671,64.0,4.2063099636345855,0.03514998054901191,24.12445010045776,0.034,4.24,24.0,3247.0,3691.0,0.0,0.0,0.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 07:54:25.218,64.0,4.206452451865815,0.031646659305689044,24.108798915348224,0.032,4.24,24.0,3321.0,3691.0,0.0,0.0,504.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 07:57:58.374,64.0,4.206997070045305,0.03270645308938702,24.09284927180652,0.031,4.24,24.0,3395.0,3691.0,0.0,0.0,504.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 08:01:31.062,64.0,4.203530239346385,-0.0017683043084547598,24.08019906103948,0.0,0.003,24.0,3469.0,3691.0,0.0,0.0,504.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 08:04:54.327,64.0,4.202876110169246,-0.0016827740942757731,24.078538719046524,0.0,0.003,24.0,3542.0,3691.0,0.0,0.0,504.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 08:08:16.734,64.0,4.202555771766287,-0.004579971784810845,24.063034920981988,0.0,0.003,24.0,3616.0,3691.0,0.0,0.0,504.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 08:09:57.937,64.0,4.202079678469779,-0.0008073490173246422,24.04417633239974,0.0,0.003,24.0,3653.0,3691.0,0.0,0.0,504.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 08:11:39.046,64.0,4.201819788539866,-0.00016768708010798128,24.043805972418795,0.0,0.003,24.0,3690.0,3691.0,0.0,0.0,504.0,1.6744741591159717,1.6744741591159717
5.0,2008-05-02 11:09:39.546,65.0,4.208405919818925,0.7419512803595943,27.803340851940444,0.735,4.58,24.0,1347.0,3851.0,0.0,0.0,505.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 11:41:34.202,65.0,4.20516945063586,0.2072456754490328,24.921953342569225,0.204,4.321,24.0,2002.0,3851.0,0.0,0.0,0.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 12:15:12.046,65.0,4.205660534335953,0.07039234370403809,24.24992878948822,0.068,4.256,24.0,2695.0,3851.0,0.0,0.0,505.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 12:48:49.499,65.0,4.207047711343718,0.029507916802369038,24.10578625991221,0.031,4.24,24.0,3388.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 12:52:29.937,65.0,4.204281011573815,-0.0012910100341675308,24.09341107456792,0.0,0.003,24.0,3465.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 12:56:00.593,65.0,4.203000635229932,-0.001030673476506126,24.108007323017805,0.0,0.003,24.0,3542.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 12:59:31.156,65.0,4.202227737301602,-0.0008436453314616544,24.097103640162544,0.0,0.003,24.0,3619.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 13:03:01.765,65.0,4.201857665345207,-0.0013068160750251622,24.101019426755688,0.0,0.003,24.0,3696.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 13:06:32.296,65.0,4.201398550219258,-0.0013964748179792655,24.098340675729943,0.0,0.003,24.0,3773.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 13:08:16.249,65.0,4.201273909282018,-0.004217980550705441,24.113859458359446,0.0,0.003,24.0,3811.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 13:10:02.984,65.0,4.200849424518748,0.0016756965798431062,24.101101033643157,0.0,0.003,24.0,3850.0,3851.0,0.0,0.0,504.0,1.6745692479879102,1.6745692479879102
5.0,2008-05-02 16:08:29.999,66.0,4.205363259427754,0.701763770417513,28.16500841467751,0.697,4.558,24.0,1359.0,3885.0,0.0,0.0,505.0,1.663716375981405,1.663716375981405
5.0,2008-05-02 16:40:38.499,66.0,4.2059326605902605,0.20352594267576027,25.365279879356354,0.202,4.321,24.0,2019.0,3885.0,0.0,0.0,0.0,1.663716375981405,1.663716375981405
5.0,2008-05-02 17:14:33.780,66.0,4.206129212056094,0.06956737108729229,24.732830151739357,0.066,4.256,24.0,2718.0,3885.0,0.0,0.0,505.0,1.663716375981405,1.663716375981405
5.0,2008-05-02 17:48:28.968,66.0,4.207462534700096,0.03141540005747652,24.569886450941503,0.031,4.24,24.0,3418.0,3885.0,0.0,0.0,504.0,1.663716375981405,1.663716375981405
5.0,2008-05-02 17:52:09.343,66.0,4.202999708966224,-0.001248899609723979,24.56960153271014,0.0,0.003,24.0,3496.0,3885.0,0.0,0.0,504.0,1.663716375981405,1.663716375981405
5.0,2008-05-02 17:55:41.921,66.0,4.2025095547193185,-3.0931730668539704e-06,24.554440569423043,0.0,0.003,24.0,3573.0,3885.0,0.0,0.0,504.0,1.663716375981405,1.663716375981405
5.0,2008-05-02 17:59:15.265,66.0,4.201768954222672,0.00032188316576097447,24.557969504657958,0.0,0.003,24.0,3651.0,3885.0,0.0,0.0,504.0,1.663716375981405,1.663716375981405
