battery_nb,datetime,charge_nb,voltage_measured,current_measured,temperature_measured,current_charge,voltage_charge,ambiant_temp,sample_step,total_step,discharge_nb,capacity,end_of_cc_step,rest_period,cc_capacity,cv_capacity
5.0,2008-05-19 04:48:57.922,134.0,3.3434587647361527,-3.7912686790666448,25.893800778207947,-3.788,1.511,24.0,1.0,3808.0,,,190.0,0.01589007474300662,0.010411273074892211,0.7163498441439428
5.0,2008-05-19 17:58:15.187,135.0,3.3475444317933105,-3.7875831610983974,25.052484301836692,-3.785,1.506,24.0,1.0,3835.0,,,190.0,0.04246272476289885,0.90932099676728,0.2676869760469524
5.0,2008-05-19 22:08:39.797,136.0,3.346596249241444,-3.78304355444368,28.04098334345922,-3.778,1.506,24.0,1.0,3824.0,,,190.0,0.013471763605856413,0.9098140638393329,0.19839654879839203
5.0,2008-05-20 02:38:37.828,137.0,3.347969939170728,-3.76450226475426,26.387035395637156,-3.762,1.5,24.0,1.0,3838.0,,,190.0,0.014523907410064818,0.9034457792700018,0.22469753779033513
5.0,2008-05-20 07:33:53.328,138.0,3.3439377168826576,-3.787251026252032,26.191758082773266,-3.788,1.511,24.0,1.0,3834.0,,,190.0,0.015884540640958355,0.9103413452294267,0.24570972547871076
5.0,2008-05-20 12:29:01.171,139.0,3.3440394085174,-3.790423978004734,26.002585424213347,-3.785,1.511,24.0,1.0,3725.0,,,190.0,0.01587767501889362,0.8945121745963286,0.23824318041975898
5.0,2008-05-20 17:19:05.844,140.0,3.3441211905536,-3.7971023250598015,26.418861074201928,-3.794,1.511,24.0,1.0,3793.0,,,190.0,0.015605838706843757,0.9094152118420472,0.2368625479824824
5.0,2008-05-20 22:12:18.453,141.0,3.342940481283274,-3.8053775528158647,26.479967381719618,-3.802,1.511,24.0,1.0,3700.0,,,190.0,0.015774350858908284,0.9124294954860526,0.2746875071307224
5.0,2008-05-21 03:01:09.172,142.0,3.3423355342925554,-3.795650309241255,26.185550189890215,-3.789,1.511,24.0,1.0,3609.0,,,190.0,0.015539528113376937,0.9127550847664261,0.2766317242984095
5.0,2008-05-21 07:45:47.827,143.0,3.3409100193242898,-3.7904734461204876,25.904916556005382,-3.786,1.511,24.0,1.0,3805.0,,,190.0,0.015313515816116204,0.9137332114377783,0.26936420008527934
5.0,2008-05-21 12:39:27.889,144.0,3.3419417446795183,-3.7799207541995568,25.842054105397366,-3.775,1.506,24.0,1.0,3774.0,,,190.0,0.015798966494606752,0.9023314702709043,0.2834696716683153
5.0,2008-05-21 17:31:43.218,145.0,3.340993070052495,-3.7933352746466817,26.26027994166578,-3.785,1.511,24.0,1.0,3764.0,,,190.0,0.01572299094877794,0.9040157562876578,0.2872039351696426
5.0,2008-05-21 22:23:23.890,146.0,3.3415110902495564,-3.7884468298188487,26.109184011277247,-3.786,1.511,24.0,1.0,3528.0,,,190.0,0.01569191587186825,0.9133839759914822,0.29772167141051875
5.0,2008-05-22 03:04:13.515,147.0,3.3394858458136367,-3.784529376109808,25.79630324318577,-3.781,1.511,24.0,1.0,3717.0,,,190.0,0.015108156873777647,0.9182872387472678,0.28844407219414075
5.0,2008-05-22 07:53:45.172,148.0,3.338877397954293,-3.7821759620123343,25.5603878453272,-3.78,1.506,24.0,1.0,3741.0,,,190.0,0.015576235026800752,0.9141582507251212,0.29416216799625605
5.0,2008-05-22 12:44:27.155,149.0,3.340016083614076,-3.7717655072479284,25.589831478249327,-3.77,1.506,24.0,1.0,3827.0,,,190.0,0.015639292586853586,0.9046478723154894,0.2684024592171329
5.0,2008-05-22 17:39:05.500,150.0,3.3394210742343233,-3.7834249844961874,25.966624983408124,-3.777,1.506,24.0,1.0,3548.0,,,190.0,0.015851225741152265,0.9028588319239639,0.2954459614367192
5.0,2008-05-22 22:20:46.875,151.0,3.3399130661961682,-3.7779504832267983,25.906056904776996,-3.772,1.506,24.0,1.0,3737.0,,,190.0,0.015154558328897151,0.9139464653690016,0.30408751563427655
5.0,2008-05-23 17:13:00.327,152.0,3.3530063390337426,-3.81681034390481,24.204039274991032,-3.811,1.516,24.0,1.0,3821.0,,,190.0,0.06091229032060024,0.9125167742562548,0.34210103019270294
5.0,2008-05-23 21:36:03.219,153.0,3.3407373419757564,-3.7872296750349106,26.170481612448903,-3.786,1.511,24.0,1.0,3828.0,,,190.0,0.01415167448877291,0.8924898568615552,0.3476672218046002
5.0,2008-05-24 02:30:37.062,154.0,3.3388847884627486,-3.808680533557909,26.07552514251344,-3.804,1.511,24.0,1.0,3750.0,,,190.0,0.015847189038718484,0.9115177762646692,0.3425541287197424
5.0,2008-05-24 07:21:27.671,155.0,3.3382781008008675,-3.796248138024393,25.885481028077127,-3.791,1.511,24.0,1.0,3563.0,,,190.0,0.01564702705935331,0.9174533429267484,0.3692478496132288
5.0,2008-05-24 12:03:58.422,156.0,3.338955474315249,-3.7867692993890456,25.761994596602523,-3.781,1.506,24.0,1.0,3690.0,,,190.0,0.015198831145283252,0.8994886909032794,0.36482492117652193
5.0,2008-05-24 16:52:10.343,157.0,3.3390304483662616,-3.7781113837561264,25.710725017967782,-3.777,1.506,24.0,1.0,3730.0,,,190.0,0.015504740023411206,0.9126012529960609,0.37318113250668017
5.0,2008-05-24 21:42:13.219,158.0,3.338754457820943,-3.7777342736682513,25.678340018991026,-3.775,1.506,24.0,1.0,3629.0,,,190.0,0.015604227433126852,0.9104887861437017,0.3871027183310035
5.0,2008-05-25 02:27:39.734,159.0,3.337604125308679,-3.7874714491552637,25.694268111563296,-3.781,1.511,24.0,1.0,3740.0,,,190.0,0.015356429316445082,0.9095071152391208,0.39627967141969256
5.0,2008-05-25 07:18:08.484,160.0,3.338014963877101,-3.775235730316498,25.606243978772657,-3.772,1.506,24.0,1.0,3824.0,,,190.0,0.01562742726404013,0.8987731513498127,0.3982187067280318
5.0,2008-05-25 12:12:19.063,161.0,3.3370508249552584,-3.783803356862587,25.642238607027796,-3.785,1.511,24.0,1.0,3634.0,,,190.0,0.015826329455106886,0.9120984319255138,0.40535743248566736
5.0,2008-05-25 16:57:51.843,162.0,3.3372940334795382,-3.784137389052248,25.696546774222742,-3.778,1.506,24.0,1.0,3640.0,,,190.0,0.015362046806615591,0.9165677492411547,0.43091258707314267
5.0,2008-05-25 21:43:43.500,163.0,3.336178999164467,-3.779054819049973,25.74033273999606,-3.77,1.506,24.0,1.0,3726.0,,,190.0,0.015378972802138121,0.904544591345706,0.4397016107269916
5.0,2008-05-26 02:33:41.515,164.0,3.336674870115192,-3.7792479031045296,25.71715373886102,-3.778,1.506,24.0,1.0,3685.0,,,190.0,0.015599868834608283,0.8958966925217383,0.44042770956864874
5.0,2008-05-26 07:21:47.438,165.0,3.33596846652155,-3.780306641791635,25.65163382859118,-3.777,1.506,24.0,1.0,3594.0,,,190.0,0.015499361937849723,0.88440469009492,0.4847382274041655
5.0,2008-05-26 12:05:09.562,166.0,3.336460166393717,-3.77660287617465,25.67098409767893,-3.772,1.506,24.0,1.0,3643.0,,,190.0,0.015244894564681402,0.901316589710512,0.45072304642719285
5.0,2008-05-26 16:51:15.859,167.0,3.336584283248343,-3.7731541894181793,25.724053608947177,-3.775,1.506,24.0,1.0,3736.0,,,190.0,0.015392099706542942,0.903457879673166,0.45310848278420923
5.0,2008-05-26 21:41:35.952,168.0,3.335029160031238,-3.7907306154894886,25.776934163470724,-3.791,1.511,24.0,1.0,3492.0,,,190.0,0.015619664995499655,0.9008876474251463,0.46664929117744647
5.0,2008-05-27 17:54:02.249,169.0,3.3377109352902776,-3.788459846791776,24.675325800819056,-3.788,1.511,24.0,1.0,3604.0,,,190.0,0.06522771082812942,0.8918464331326116,0.4737067571336291
6.0,2008-04-02 13:08:20.453,1.0,3.4691133844121107,-4.05918455376202,24.695406653404348,-4.06,1.558,24.0,1.0,789.0,,,190.0,0.0,1.0,0.8005999001482573
6.0,2008-04-02 16:37:54.500,2.0,2.8896839546328406,-3.1989875752087076,31.839292389352266,-3.216,1.369,24.0,1.0,940.0,,,190.0,0.011274474928329455,1.0,1.0
6.0,2008-04-02 20:55:43.359,3.0,2.902852620346504,-3.218414661139416,32.127910201203484,-3.232,1.369,24.0,1.0,937.0,,,190.0,0.013870097906057092,1.0,1.0
6.0,2008-04-03 01:12:41.186,4.0,2.954283687556596,-3.292338720611327,32.00127414141378,-3.303,1.385,24.0,1.0,933.0,,,190.0,0.013824340243107167,1.0,1.0
6.0,2008-04-03 05:27:51.625,5.0,2.987838916965929,-3.3364609367943845,31.903038323396313,-3.353,1.396,24.0,1.0,937.0,,,190.0,0.013728051171370482,1.0,1.0
6.0,2008-04-03 09:44:37.563,6.0,2.97043974861278,-3.3137967168040245,32.01758129307892,-3.33,1.391,24.0,1.0,952.0,,,190.0,0.013813680013157102,1.0,1.0
6.0,2008-04-03 14:06:45.734,7.0,3.008689176717321,-3.3744527275705107,31.98613636121728,-3.383,1.407,24.0,1.0,952.0,,,190.0,0.014102609096973983,1.0,1.0
6.0,2008-04-03 18:28:49.656,8.0,2.998519886214339,-3.351699173864526,32.18600198214903,-3.367,1.401,24.0,1.0,920.0,,,190.0,0.014098799246098567,1.0,1.0
6.0,2008-04-03 22:38:29.953,9.0,3.0207768260705348,-3.3881796770645662,32.06862692960686,-3.401,1.407,24.0,1.0,921.0,,,190.0,0.013432030510576981,1.0,1.0
6.0,2008-04-04 02:48:08.672,10.0,3.0390725721586085,-3.411369813597988,31.981703322429976,-3.424,1.412,24.0,1.0,921.0,,,190.0,0.013430615602438264,1.0,1.0
6.0,2008-04-04 06:58:02.796,11.0,3.0195588850622266,-3.3838900306758117,32.15083046479936,-3.399,1.412,24.0,1.0,920.0,,,190.0,0.013444428441397028,1.0,1.0
6.0,2008-04-04 11:06:52.875,12.0,3.049543603683721,-3.429242732135411,31.924031274448016,-3.44,1.418,24.0,1.0,913.0,,,190.0,0.01338700271785831,1.0,1.0
6.0,2008-04-04 15:06:02.469,13.0,3.3621186037175903,-3.877677512722722,30.330062625493177,-3.875,1.515,24.0,1.0,897.0,,,190.0,0.012866512888388821,1.0,0.18034557389010536
6.0,2008-04-04 19:05:21.765,14.0,3.074752946320282,-3.4683026218266377,32.16309556958766,-3.478,1.428,24.0,1.0,912.0,,,190.0,0.012875212152496443,1.0,1.0
6.0,2008-04-04 23:10:27.921,15.0,3.0848317935933975,-3.4889576433629683,32.0573063199262,-3.496,1.428,24.0,1.0,951.0,,,190.0,0.013186222949071352,1.0,1.0
6.0,2008-04-05 03:28:59.734,16.0,3.07803209783664,-3.4845820081431578,32.06083083807043,-3.491,1.428,24.0,1.0,911.0,,,190.0,0.013908612458775994,1.0,1.0
6.0,2008-04-05 07:33:15.265,17.0,3.070798895292604,-3.4637426876418322,32.08862654372598,-3.477,1.428,24.0,1.0,914.0,,,190.0,0.013140830221237054,1.0,1.0
6.0,2008-04-05 11:38:24.624,18.0,3.073146565986219,-3.4648259352010413,32.05808409852803,-3.475,1.428,24.0,1.0,911.0,,,190.0,0.013189094907733146,1.0,1.0
6.0,2008-04-05 15:42:14.031,19.0,3.0971641571799156,-3.499632013614532,31.89308822267611,-3.507,1.434,24.0,1.0,913.0,,,190.0,0.013117406228704843,1.0,1.0
6.0,2008-04-05 19:46:38.657,20.0,3.0902358811238777,-3.4835006927291863,32.0142841975517,-3.494,1.428,24.0,1.0,922.0,,,190.0,0.013148985220933902,1.0,1.0
6.0,2008-04-18 17:34:25.406,21.0,3.2980447898876015,-3.8084806397361795,24.41998745324144,-3.806,1.499,24.0,1.0,933.0,,,190.0,1.0,0.7560840554820835,1.0
6.0,2008-04-18 22:54:00.843,22.0,2.9623560721618856,-3.3106686864075936,25.920496149328265,-3.321,1.391,24.0,1.0,927.0,,,190.0,0.01719358800680966,0.47591185440726624,1.0
6.0,2008-04-19 04:12:08.827,23.0,3.038201994743769,-3.425996614065579,26.3491329578569,-3.432,1.418,24.0,1.0,924.0,,,190.0,0.017115173582566836,0.39260887001345557,1.0
6.0,2008-04-19 09:29:55.234,24.0,3.074718038034267,-3.4762145944957377,25.96363826881862,-3.483,1.428,24.0,1.0,914.0,,,190.0,0.017095826641559814,0.3158790899016196,1.0
6.0,2008-04-19 14:43:43.765,25.0,3.1166539987988418,-3.5210925208592174,25.698565662373557,-3.528,1.439,24.0,1.0,950.0,,,190.0,0.01688253596449687,0.21994850230913718,1.0
6.0,2008-04-19 20:09:50.265,26.0,3.145175850676279,-3.5736937240670366,25.602684692871076,-3.573,1.45,24.0,1.0,916.0,,,190.0,0.01754423326755167,0.21279648959750566,1.0
6.0,2008-04-20 01:22:56.468,27.0,3.165288926552873,-3.600475741470342,25.517403593317812,-3.605,1.455,24.0,1.0,915.0,,,190.0,0.016844582712471776,0.195351576946332,1.0
6.0,2008-04-20 06:35:42.265,28.0,3.1585999408445216,-3.5916260454245297,25.477321926663734,-3.597,1.455,24.0,1.0,942.0,,,190.0,0.016826285744487843,0.16211404768694646,1.0
6.0,2008-04-20 11:57:11.265,29.0,3.1800787857828134,-3.6158836080589976,25.34653002561722,-3.616,1.461,24.0,1.0,939.0,,,190.0,0.017295413870534033,0.14815536517180794,1.0
6.0,2008-04-20 17:17:46.562,30.0,3.187272499172172,-3.634273988175265,25.321233777700737,-3.634,1.461,24.0,1.0,918.0,,,190.0,0.01724726126484741,0.14059393499625797,0.9842923084609795
6.0,2008-04-20 22:31:20.562,31.0,3.2020554560840377,-3.6429691233258272,25.307348366077836,-3.647,1.466,24.0,1.0,949.0,,,190.0,0.016869506794557898,0.127132818592253,0.9627102684222818
6.0,2008-04-21 17:51:28.875,32.0,3.2786859289990593,-3.7674957269955622,24.184466634633267,-3.758,1.488,24.0,1.0,941.0,,,190.0,0.062414048533603335,0.11537125554410692,0.9564438020959624
6.0,2008-04-22 14:15:43.718,33.0,3.77264930301967,-4.480833764270697,23.83877678446258,-4.48,1.655,24.0,1.0,582.0,,,190.0,0.06586302610192855,0.06805405882870305,0.010533596715193497
6.0,2008-04-22 17:04:55.718,34.0,3.1093763412324615,-3.5040748331325484,26.17909240203391,-3.51,1.434,24.0,1.0,3659.0,,,190.0,0.009102755021704677,0.02904664944266495,1.0
6.0,2008-04-22 21:56:23.968,35.0,3.1626443017597925,-3.56856401225435,26.25099348375272,-3.571,1.445,24.0,1.0,3666.0,,,190.0,0.015680777729346614,0.028526221716467858,1.0
6.0,2008-04-23 02:47:57.953,36.0,3.1806077746197734,-3.5974004749593367,26.036568823558977,-3.602,1.455,24.0,1.0,3850.0,,,190.0,0.015685919996884977,0.027935749656483638,0.9902364440039508
6.0,2008-04-23 07:47:57.218,37.0,3.192399897100915,-3.6237143492909194,25.59686418667496,-3.629,1.461,24.0,1.0,3623.0,,,190.0,0.016138977528146494,0.027716526594511657,0.932144472568093
6.0,2008-04-23 12:37:20.046,38.0,3.1982284720629224,-3.6170718429558018,25.602317425941056,-3.633,1.461,24.0,1.0,3819.0,,,190.0,0.015568318535066449,0.027023845530218193,0.937063140332612
6.0,2008-04-23 17:35:45.328,39.0,3.2055381729712327,-3.6184452044994417,25.950236035075882,-3.631,1.461,24.0,1.0,3780.0,,,190.0,0.0160547080024171,0.026323517451587418,0.9037809557982466
6.0,2008-04-23 22:32:09.233,40.0,3.2128516923673693,-3.636268181299368,25.63464738919091,-3.645,1.466,24.0,1.0,3605.0,,,190.0,0.015945875743131298,0.02568999650893517,0.8678495732860667
6.0,2008-04-24 03:20:25.921,41.0,3.2151813877525415,-3.6385397346334627,25.55745903068222,-3.65,1.466,24.0,1.0,3826.0,,,190.0,0.015509014337161056,0.02535840408446326,0.8458402286442336
6.0,2008-04-24 08:18:44.203,42.0,3.221237182213611,-3.649826602701682,25.396924914410565,-3.665,1.466,24.0,1.0,3847.0,,,190.0,0.016048431477086924,0.024985245796674757,0.8285028686374155
6.0,2008-04-24 13:17:58.734,43.0,3.226823142796513,-3.6579210686447445,25.63110771802708,-3.671,1.472,24.0,1.0,3789.0,,,190.0,0.01609886694470078,0.02440021326012762,0.8144802507762312
6.0,2008-04-24 18:14:31.499,44.0,3.232468571687962,-3.663250342263088,26.180165033313443,-3.671,1.472,24.0,1.0,3696.0,,,190.0,0.015953820030906344,0.024219913893713002,0.7905375336091238
6.0,2008-04-24 23:06:36.718,45.0,3.2329595469160965,-3.6628486200461525,26.208459220675326,-3.673,1.472,24.0,1.0,3666.0,,,190.0,0.015713925852908216,0.023959261841632204,0.7857821181992611
6.0,2008-04-25 17:02:38.219,46.0,3.3056995710837054,-3.7793272762446426,23.968574062397014,-3.782,1.493,24.0,1.0,3900.0,,,190.0,0.057888842340084866,0.023721985679807298,0.8866246688786567
6.0,2008-04-25 21:32:23.031,47.0,3.224144518665935,-3.652499186899819,25.641802670026543,-3.665,1.466,24.0,1.0,3882.0,,,190.0,0.014512054640302021,1.0,0.9689308686270248
6.0,2008-04-26 02:32:43.593,48.0,3.23786714300843,-3.6795160676623317,25.287122654482175,-3.689,1.477,24.0,1.0,3719.0,,,190.0,0.016158073408140315,0.030706798046961626,0.605819967531651
6.0,2008-04-26 07:25:25.578,49.0,3.2415481964497013,-3.6818257982073193,25.228518781347226,-3.695,1.477,24.0,1.0,3895.0,,,190.0,0.015746891957235245,0.03086439997192611,0.6062073827502131
6.0,2008-04-28 17:20:50.453,50.0,3.3304983741984855,-3.852084607245219,24.15655758802789,-3.846,1.509,24.0,1.0,3585.0,,,190.0,0.18697309427271375,0.03081152071147784,0.6075000710391742
6.0,2008-04-29 13:44:49.093,51.0,3.108769944962185,-3.4977976183423696,28.272659333021924,-3.512,1.434,24.0,1.0,3642.0,,,190.0,0.06584849773908215,0.028142723028919334,1.0
6.0,2008-04-29 18:34:13.156,52.0,3.1705581489494783,-3.5812607098712266,27.410868099173673,-3.592,1.45,24.0,1.0,3752.0,,,190.0,0.015569425893463986,0.027286176411942947,0.9420456486886273
6.0,2008-04-29 23:28:22.781,53.0,3.198666493757404,-3.6189003007560423,26.6809492293829,-3.631,1.461,24.0,1.0,3523.0,,,190.0,0.015825474054369033,0.027434287835264772,0.8427417146672331
6.0,2008-04-30 04:11:55.578,54.0,3.213288865470046,-3.6380744136956626,26.248798212604076,-3.652,1.466,24.0,1.0,3830.0,,,190.0,0.01525446447251697,0.026444393678334482,0.8399418430270648
6.0,2008-04-30 09:09:34.781,55.0,3.230487674099927,-3.665907694313529,26.00618986260692,-3.678,1.472,24.0,1.0,3598.0,,,190.0,0.01601339142946151,0.026201388716076825,0.778387081229785
6.0,2008-04-30 13:56:32.405,56.0,3.2367317080665323,-3.6728332803135753,26.2200012530095,-3.687,1.472,24.0,1.0,3694.0,,,190.0,0.015438121880203208,0.025895797017598296,0.7520754770444293
6.0,2008-04-30 18:47:59.875,57.0,3.241348430901042,-3.680117211757426,26.251059459310614,-3.689,1.472,24.0,1.0,3763.0,,,190.0,0.01568007834509554,0.02280436828179241,0.7550136944963134
6.0,2008-04-30 23:42:29.735,58.0,3.249643836500577,-3.6817868852101214,26.12314166901429,-3.692,1.477,24.0,1.0,3895.0,,,190.0,0.015843617695805615,1.0,0.947539781893654
6.0,2008-05-01 04:43:00.203,59.0,3.252714889471868,-3.6937410845811742,26.040929259027344,-3.705,1.477,24.0,1.0,3893.0,,,190.0,0.016166955588128987,0.02430711981631736,0.6197792785306967
6.0,2008-05-01 09:43:20.921,60.0,3.252539866604192,-3.686688184656638,25.869965838910804,-3.697,1.477,24.0,1.0,3848.0,,,190.0,0.016158213284990532,0.024018170144285575,0.6355609754362367
6.0,2008-05-01 14:41:44.062,61.0,3.255601614126972,-3.6892686004043425,26.268442203509153,-3.7,1.477,24.0,1.0,3813.0,,,190.0,0.016052788282312536,0.023647701421100845,0.6472369823221561
6.0,2008-05-01 19:38:20.530,62.0,3.258534264087611,-3.6933604255028323,26.220037746168362,-3.703,1.477,24.0,1.0,3865.0,,,190.0,0.01595714031280601,0.02308498145210003,0.6431377884873365
6.0,2008-05-02 00:37:24.812,63.0,3.2615100283702536,-3.6978868847367,26.221385748565474,-3.71,1.477,24.0,1.0,3517.0,,,190.0,0.01608967721497093,0.0228714637135769,0.6122473348020812
6.0,2008-05-02 05:20:27.234,64.0,3.265132034578369,-3.7121319687649907,26.04437062090374,-3.723,1.482,24.0,1.0,3691.0,,,190.0,0.01522722883581639,0.02227892146683548,0.619887417980363
6.0,2008-05-02 10:11:34.437,65.0,3.264211000192049,-3.705504506616076,25.819066616895324,-3.719,1.482,24.0,1.0,3851.0,,,190.0,0.01566190601097173,0.02197490746277865,0.6284491306437647
6.0,2008-05-02 15:09:49.374,66.0,3.267944828089001,-3.6967905925504496,26.366840314884264,-3.71,1.477,24.0,1.0,3885.0,,,190.0,0.016045432194625574,0.02159782549077196,0.6405749458560054
6.0,2008-05-02 20:28:28.281,67.0,3.2544469533294,-3.6867221313378074,26.573036903849996,-3.702,1.477,24.0,1.0,3765.0,,,190.0,0.017142900581536124,0.02094645287635735,0.6232042734132451
6.0,2008-05-03 00:50:54.687,68.0,3.2698839798909396,-3.705916068394221,26.258942152602966,-3.716,1.482,24.0,1.0,3643.0,,,190.0,0.014118959445459088,0.02082532601545774,0.6111665289436814
6.0,2008-05-03 05:39:36.483,69.0,3.2702997833218324,-3.710772416523735,26.107264248194387,-3.726,1.482,24.0,1.0,3827.0,,,190.0,0.015531527336873917,0.020542426406207993,0.6209820646347814
6.0,2008-05-03 10:36:38.281,70.0,3.273667148356388,-3.708882263474569,25.995368683618192,-3.726,1.482,24.0,1.0,3768.0,,,190.0,0.015979852368036486,0.019912722682626487,0.6225642728301678
6.0,2008-05-03 15:30:44.140,71.0,3.276020013972198,-3.7139202446334973,26.01483559990994,-3.727,1.482,24.0,1.0,3753.0,,,190.0,0.0158220972837414,0.019949570446290057,0.6105483926481934
6.0,2008-05-03 20:24:23.812,72.0,3.2746012476426976,-3.713906926144234,26.073312451686043,-3.731,1.482,24.0,1.0,3550.0,,,190.0,0.015798616802481215,0.01941711015423974,0.5899180933238323
6.0,2008-05-04 01:08:32.140,73.0,3.2731662508052812,-3.7108207873256394,26.05224698255141,-3.727,1.482,24.0,1.0,3874.0,,,190.0,0.01528632321844646,0.019240908808570097,0.6313319715026455
6.0,2008-05-04 06:07:32.108,74.0,3.27892491810025,-3.7240225827517524,26.032992528493317,-3.737,1.482,24.0,1.0,3863.0,,,190.0,0.016085809082074586,0.01931493562177827,0.5495314084961559
6.0,2008-05-04 11:06:04.625,75.0,3.2778793040923904,-3.7220223141933277,26.00403454016144,-3.737,1.488,24.0,1.0,3851.0,,,190.0,0.01606119523966907,0.019075049344814125,0.5809613434505029
6.0,2008-05-04 16:03:57.859,76.0,3.282528323487574,-3.7240786297616295,26.00681804073018,-3.742,1.488,24.0,1.0,3871.0,,,190.0,0.016025972276162606,0.01863736660049037,0.5711707075541445
6.0,2008-05-04 21:02:43.750,77.0,3.2821691530410773,-3.7249541026012265,25.974809888659514,-3.739,1.488,24.0,1.0,3869.0,,,190.0,0.016073186989635606,0.01816252373172219,0.578945781475043
6.0,2008-05-05 02:01:20.390,78.0,3.2821563112618954,-3.722659239469784,25.91510529179601,-3.74,1.482,24.0,1.0,3730.0,,,190.0,0.016064892113088543,0.01799535142867939,0.58485146523036
6.0,2008-05-05 06:53:40.953,79.0,3.2846723040099906,-3.7126007250396476,25.835760001896553,-3.735,1.482,24.0,1.0,3866.0,,,190.0,0.01572768399643196,0.017748720229561595,0.5845872249275231
6.0,2008-05-05 17:40:19.171,80.0,3.315305037032042,-3.75500778976295,24.46037488254509,-3.763,1.488,24.0,1.0,3833.0,,,190.0,0.03478828543466241,0.017773003638006768,0.5508817465779035
6.0,2008-05-05 22:05:34.984,81.0,3.276447092572885,-3.7165828196647213,26.16236015356798,-3.732,1.482,24.0,1.0,3869.0,,,190.0,0.014270857634974644,0.017392432533012862,0.7142785109044577
6.0,2008-05-06 03:03:55.952,82.0,3.2826435724173706,-3.727192287204725,25.539528887391214,-3.745,1.488,24.0,1.0,3862.0,,,190.0,0.016050839869520758,0.017228989863435837,0.666196642568889
6.0,2008-05-06 08:02:07.624,83.0,3.2804947276742316,-3.7178619152316905,25.394263432000308,-3.731,1.482,24.0,1.0,3643.0,,,190.0,0.016042504643882287,0.016857960238381473,0.6331131812579929
6.0,2008-05-06 12:50:23.297,84.0,3.2862606278339714,-3.7203502596234315,25.594008718710164,-3.737,1.482,24.0,1.0,3861.0,,,190.0,0.01550810424098818,0.01677369308549824,0.63328364394416
6.0,2008-05-06 17:48:37.406,85.0,3.288103063162418,-3.7196598180974716,26.173105864223466,-3.732,1.482,24.0,1.0,3862.0,,,190.0,0.016044689771343663,0.016608176431553674,0.6319339517846008
6.0,2008-05-06 22:46:42.922,86.0,3.2864892242104498,-3.7361043865059695,26.24274525032327,-3.747,1.488,24.0,1.0,3806.0,,,190.0,0.016036984888177633,0.016779493528218267,0.6284301630397274
6.0,2008-05-07 03:42:18.250,87.0,3.28561007295432,-3.7314326696173303,26.091448631430303,-3.743,1.482,24.0,1.0,3607.0,,,190.0,0.01590231934727931,0.016321995073637945,0.6193807587158008
6.0,2008-05-07 08:28:37.016,88.0,3.2832134531371553,-3.7359698146172473,25.808149037206043,-3.748,1.488,24.0,1.0,3857.0,,,190.0,0.015403279991448932,0.016069969283793,0.6489828215797658
6.0,2008-05-07 13:26:16.233,89.0,3.2849485831676315,-3.7365704864341165,25.53104314973617,-3.748,1.488,24.0,1.0,3857.0,,,190.0,0.016013403982512168,0.016342674527017504,0.5613285363138149
6.0,2008-05-07 18:23:57.187,90.0,3.29127899623165,-3.7308436109738667,26.07203303097291,-3.743,1.488,24.0,1.0,3833.0,,,190.0,0.016014961457440528,0.015722249964413487,0.5855603510503958
6.0,2008-05-07 23:20:37.015,91.0,3.2913541777932447,-3.7302994526820052,26.3012537988721,-3.743,1.488,24.0,1.0,3855.0,,,190.0,0.01596015304496449,0.01570492259951302,0.6065938667209224
6.0,2008-05-09 17:26:54.515,92.0,3.313706111247205,-3.783602805806672,24.55524582998274,-3.788,1.493,24.0,1.0,3862.0,,,190.0,0.13591143117636334,0.015811983926963747,0.6873328180552737
6.0,2008-05-09 21:53:02.765,93.0,3.2844122662863153,-3.7334837603402944,26.85833302132091,-3.74,1.482,24.0,1.0,3773.0,,,190.0,0.014317875086222983,0.015367911115006294,0.7985802097182705
6.0,2008-05-10 02:46:41.234,94.0,3.2926353189052597,-3.7456372760155343,26.700272244348692,-3.758,1.488,24.0,1.0,3827.0,,,190.0,0.0157975381367709,0.015407580865410414,0.7337454224202218
6.0,2008-05-10 07:42:48.875,95.0,3.2936425274094803,-3.753407683849187,26.47883772699501,-3.761,1.488,24.0,1.0,3864.0,,,190.0,0.01593129268484987,0.015318936665253262,0.7216510342445137
6.0,2008-05-10 12:40:32.406,96.0,3.2975249524469494,-3.7589381052953175,26.222481027200125,-3.769,1.493,24.0,1.0,3817.0,,,190.0,0.016017272115408508,0.015252065207123338,0.7023707578697937
6.0,2008-05-10 17:36:15.609,97.0,3.2971122960076675,-3.7456212649020735,26.173897408470978,-3.758,1.488,24.0,1.0,3822.0,,,190.0,0.015909380438275757,0.013790032784078204,0.7149009211625371
6.0,2008-05-10 22:32:05.437,98.0,3.3000869841605884,-3.750365620802588,26.218689246745058,-3.76,1.488,24.0,1.0,3857.0,,,190.0,0.01591532072117753,0.014756629333272377,0.6932199078342743
6.0,2008-05-11 03:29:32.906,99.0,3.2982282177754296,-3.7574072516860855,26.254087847579203,-3.763,1.488,24.0,1.0,3694.0,,,190.0,0.016002870179715186,0.013660237739297462,0.6941651682175628
6.0,2008-05-11 08:19:30.453,100.0,3.298656614783053,-3.763946782178309,26.242397398762428,-3.772,1.493,24.0,1.0,3856.0,,,190.0,0.01559944920405764,0.014544029087425045,0.6898097130093728
